,-1,9,17,8,25,24,37,18,36,28,5,19,34,30,1,21,33,23,3,13,26,6,39,20,7,16,15,31,11,22,38,27,0
2016-01-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2016-01-06,98.27,97.22,98.14,96.22,98.27,99.44,99.88,98.19,98.79,98.49,96.65,98.82,99.07000000000001,96.55,98.94,97.02,98.00999999999999,99.83999999999999,96.17999999999999,98.28,96.61,98.56,99.42999999999999,98.86,98.21,92.41,99.25,98.42,98.49,98.66,97.98,97.85000000000001,98.41
2016-01-07,95.862385,94.71172399999999,95.85333800000001,94.209002,95.842731,96.586072,98.501656,95.970906,96.67589400000001,95.909562,92.581035,98.20731599999999,96.058272,93.55695,96.684168,94.856454,94.716864,97.72339199999999,92.37127199999999,96.225948,93.798649,97.544832,97.44139999999999,96.942116,95.607435,90.081268,98.51555,96.71733400000001,93.329124,96.90385199999999,95.27575200000001,94.25890500000001,96.70750699999999
2016-01-08,94.6257602335,94.16239600079999,94.6647566088,93.9452167944,94.309247304,95.7747489952,99.634425044,95.2703183862,94.72304094120001,94.4037818766,92.099613618,95.07450261959998,95.3186233056,91.975837545,95.3499264816,92.9972675016,92.5667911872,97.52794521599999,88.56557559359999,95.02312365,92.7199645365,97.2912154368,96.70084535999999,95.7206453384,94.2784916535,89.48673163119999,97.37276962,95.55672599200001,91.0238946372,95.60534038319999,94.2086635776,92.42085635250001,95.8854931905
2016-01-11,94.6446853855467,93.70100026039607,94.54169242520857,92.32935906553632,93.1398126374304,96.08122819198465,99.4251927514076,95.32748057723171,95.3292684032237,94.36602036384936,92.5048519179192,95.49283043112622,95.62364290017793,92.4265191489705,94.21526235646895,93.56455083335976,92.68712801574337,97.93756258590719,75.97155074419007,94.177417849515,89.74365367487835,99.4316221764096,96.32371206309598,94.93573604662512,93.7316764019097,89.85362723088791,97.353295066076,96.10139933015442,90.26839631171124,94.61104484321471,94.0202462504448,93.08628651823803,95.35812297795225
2016-01-12,95.25987584055274,94.9378534638333,95.39256765703543,91.3783666671613,92.94421903089179,96.79222928060534,100.92651316195384,95.83271622429105,95.20534035429951,95.13038512879653,92.25508881774081,95.31139405330708,96.70419006494994,93.0919900868431,95.05377819144152,94.15400750360992,93.29886306064726,99.27930719333412,74.16342783647835,95.44881299048346,91.35006507565868,99.23275893205678,94.78253267008644,95.41041472685824,94.62212732772784,91.12954873756652,98.10291543808479,97.12968430298707,90.63849673658926,94.9516446046503,94.11426649669524,93.08628651823803,95.60605409769492
2016-01-13,92.37350160258399,92.12769300130384,93.58010887155176,89.44114529381748,91.35487288546354,93.38514280992803,98.63548131317748,96.45562887974893,93.78678078302045,91.69617822564697,87.06112731730201,92.98579603840639,94.44131201743012,90.21544759315964,92.36375626862373,90.99043285148863,89.81881546848513,97.36321656450278,71.67895300395632,91.83130297814414,89.21247355288827,94.87644081493949,92.57409965887342,94.09375100362759,92.28496078273297,88.37743636569202,95.85635867455265,94.49746985837612,88.95262069728871,92.87220358780846,93.2013581116773,90.56364815359377,94.21976631327836
2016-01-14,93.18638841668671,93.0858210085174,94.63756410180031,92.03493850733818,92.35064099991509,93.76802189544873,101.4268654343404,98.45226039755973,93.45852705027988,92.93407663169322,87.20913123374143,93.04158751602942,96.00903779691946,92.23627361924642,94.42346803341404,91.50907831874213,91.13915205587185,97.84029632566883,75.40625856016206,93.05265930775346,90.93427429245902,94.26923159372387,95.11988739949246,95.05350726386459,92.99555498076002,89.9328792457282,95.674231593071,96.30237153267109,90.43812946293342,93.11367131713675,95.48479138541339,91.10703004251533,95.20907385956778
2016-01-15,91.24811153761962,91.60575645448198,92.95301546078827,89.49477420453566,91.22396317971612,91.30192291959843,98.99262066391623,97.66464231437925,92.81366321363295,90.83376649981696,87.48820045368942,91.58083459202776,93.935242580506,89.23859472662092,93.12986652135626,90.15474395962474,88.80598976324153,95.98133069548112,77.65336506525489,91.69409048186026,88.49723574142112,94.6651623664175,93.03676186544357,93.59918860272747,91.2565381026198,85.94885269514245,94.82273093189266,94.46299623639707,87.72498557904541,91.09310464955487,91.92320866673747,87.82717696098477,93.87614682553384
